"","Species","Region","Time","Value","Metric","Description","Units","AssessmentYear","max_year","facet","Var","Val","missing","n_data_points","pval","sig"
"1","Black sea bass","Mid",1993,3573,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_mean",7.55704952837354,FALSE,26,0.395413310545465,FALSE
"2","Black sea bass","Mid",1993,3573,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_min",4.17349366126799,FALSE,26,0.293902649585217,FALSE
"3","Black sea bass","Mid",1993,3573,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_peak",7.20437119288511,FALSE,26,0.193627936611039,FALSE
"4","Black sea bass","Mid",1993,3573,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","V_max",0.773964225873522,FALSE,26,0.144507369003646,FALSE
"5","Black sea bass","Mid",1994,2443,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_mean",7.20861119157167,FALSE,26,0.395413310545465,FALSE
"6","Black sea bass","Mid",1994,2443,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_min",4.1513369424116,FALSE,26,0.293902649585217,FALSE
"7","Black sea bass","Mid",1994,2443,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_peak",7.14130978485123,FALSE,26,0.193627936611039,FALSE
"8","Black sea bass","Mid",1994,2443,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","V_max",0.728047463937978,FALSE,26,0.144507369003646,FALSE
"9","Black sea bass","Mid",1995,3171,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_mean",8.09786826833125,FALSE,26,0.395413310545465,FALSE
"10","Black sea bass","Mid",1995,3171,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_min",5.89109990987163,FALSE,26,0.293902649585217,FALSE
"11","Black sea bass","Mid",1995,3171,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_peak",7.8942707581358,FALSE,26,0.193627936611039,FALSE
"12","Black sea bass","Mid",1995,3171,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","V_max",0.738268939488649,FALSE,26,0.144507369003646,FALSE
"13","Black sea bass","Mid",1996,4724,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_mean",7.74588032071451,FALSE,26,0.395413310545465,FALSE
"14","Black sea bass","Mid",1996,4724,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_min",4.42951269659975,FALSE,26,0.293902649585217,FALSE
"15","Black sea bass","Mid",1996,4724,"Catch","Total Catch","Metric Tons",2019,2019,"Catch
Total Catch
Metric Tons","T_peak",7.19930594759821,FALSE,26,0.193627936611039,FALSE
