"","Species","Region","Time","Value","Metric","Description","Units","AssessmentYear","max_year","facet","Var","Val","n_data_points","pval","sig"
"1","Acadian redfish","Gulf of Maine / Georges Bank",2000,480,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Lower",0.533827896,17,0.425289743360094,FALSE
"2","Acadian redfish","Gulf of Maine / Georges Bank",2000,480,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Mean",0.704857091,17,0.357578598871253,FALSE
"3","Acadian redfish","Gulf of Maine / Georges Bank",2000,480,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_SE",0.171029195,17,0.263381766865578,FALSE
"4","Acadian redfish","Gulf of Maine / Georges Bank",2000,480,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Upper",0.875886286,17,0.302364482128401,FALSE
"5","Acadian redfish","Gulf of Maine / Georges Bank",2001,718,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Lower",-0.096192994,17,0.425289743360094,FALSE
"6","Acadian redfish","Gulf of Maine / Georges Bank",2001,718,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Mean",0.201783253,17,0.357578598871253,FALSE
"7","Acadian redfish","Gulf of Maine / Georges Bank",2001,718,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_SE",0.297976247,17,0.263381766865578,FALSE
"8","Acadian redfish","Gulf of Maine / Georges Bank",2001,718,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Upper",0.4997595,17,0.302364482128401,FALSE
"9","Acadian redfish","Gulf of Maine / Georges Bank",2002,499,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Lower",-0.186198408,17,0.425289743360094,FALSE
"10","Acadian redfish","Gulf of Maine / Georges Bank",2002,499,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Mean",0.111673431,17,0.357578598871253,FALSE
"11","Acadian redfish","Gulf of Maine / Georges Bank",2002,499,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_SE",0.297871839,17,0.263381766865578,FALSE
"12","Acadian redfish","Gulf of Maine / Georges Bank",2002,499,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Upper",0.40954527,17,0.302364482128401,FALSE
"13","Acadian redfish","Gulf of Maine / Georges Bank",2003,568,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Lower",-0.094194852,17,0.425289743360094,FALSE
"14","Acadian redfish","Gulf of Maine / Georges Bank",2003,568,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Mean",0.149004022,17,0.357578598871253,FALSE
"15","Acadian redfish","Gulf of Maine / Georges Bank",2003,568,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_SE",0.243198874,17,0.263381766865578,FALSE
"16","Acadian redfish","Gulf of Maine / Georges Bank",2003,568,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Upper",0.392202896,17,0.302364482128401,FALSE
"17","Acadian redfish","Gulf of Maine / Georges Bank",2004,520,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Lower",-0.748142411,17,0.425289743360094,FALSE
"18","Acadian redfish","Gulf of Maine / Georges Bank",2004,520,"Catch","Reported Catch - Total (Mean)","Metric Tons",2017,2017,"Catch
Reported Catch - Total (Mean)
Metric Tons","Forage_Mean",-0.445494918,17,0.357578598871253,FALSE
